coordenacao;departamento;codigo;disciplina;turma;ano;docentes;aprovados;cancelados;matriculados;modoOferta;periodo;projetoExtensao;reprovadosfrequencia;reprovadosnota;situacao;total;vagasTotal
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC138;GEOFÍSICA BÁSICA;A;2014;FRANCISCO JOSÉ FONSECA FERREIRA;;;;;1° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;A;2014;LUÍS AUGUSTO KOENIG VEIGA;4;0;0;;1° Semestre;;0;1;Encerrada;5;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;B;2014;MARIA APARECIDA ZEHNPFENNIG ZANETTI;4;0;0;;1° Semestre;;0;1;Encerrada;5;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA104;LEVANTAMENTOS TOPOGRÁFICOS I;A;2014;LUÍS AUGUSTO KOENIG VEIGA;2;0;0;;1° Semestre;;0;1;Encerrada;3;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA104;LEVANTAMENTOS TOPOGRÁFICOS I;B;2014;PEDRO LUIS FAGGION;0;0;0;;1° Semestre;;0;1;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA105;CARTOGRAFIA DIGITAL;A;2014;HENRIQUE FIRKOWSKI;4;0;0;;1° Semestre;;0;1;Encerrada;5;22
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA106;AJUSTAMENTO I;A;2014;ALVARO MURIEL LIMA MACHADO;1;0;0;;1° Semestre;;0;0;Encerrada;1;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA107;PROCESSAMENTO DIGITAL DE IMAGENS I;A;2014;HIDEO ARAKI;0;0;0;;1° Semestre;;2;1;Encerrada;3;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA107;PROCESSAMENTO DIGITAL DE IMAGENS I;B;2014;ALVARO MURIEL LIMA MACHADO;2;0;0;;1° Semestre;;0;0;Encerrada;2;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA112;FUNDAMENTOS EM GEODÉSIA;A;2014;SÍLVIO ROGÉRIO CORREIA DE FREITAS;1;0;0;;1° Semestre;;0;0;Encerrada;1;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA113;PROJEÇÕES CARTOGRÁFICAS II;A;2014;HENRIQUE FIRKOWSKI;;;;;1° Semestre;;;;Encerrada;;22
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA114;FOTOGRAMETRIA I;A;2014;DANIEL RODRIGUES DOS SANTOS;0;0;0;;1° Semestre;;0;2;Encerrada;2;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA114;FOTOGRAMETRIA I;B;2014;DANIEL RODRIGUES DOS SANTOS;2;0;0;;1° Semestre;;0;1;Encerrada;3;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA115;SENSORIAMENTO REMOTO II;B;2014;JORGE ANTONIO SILVA CENTENO;1;0;0;;1° Semestre;;0;0;Encerrada;1;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA116;SISTEMAS DE REFERÊNCIA E TEMPO;A;2014;CARLOS AURÉLIO NADAL;1;0;0;;1° Semestre;;0;1;Encerrada;2;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA118;COMUNICAÇÃO E EXPRESSÃO;A;2014;MARIA CECILIA BONATO BRANDALIZE;1;0;0;;1° Semestre;;0;0;Encerrada;1;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA128;MECÂNICA E ESTRUTURAS GEODÉSICAS I;A;2014;LUIZ DANILO DAMASCENO FERREIRA;;;;;1° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA140;TOPOGRAFIA INDUSTRIAL;A;2014;CARLOS AURÉLIO NADAL;;;;;1° Semestre;;;;Encerrada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA150;HISTÓRIA DA GEODÉSIA E CARTOGRAFIA;A;2014;LUÍS AUGUSTO KOENIG VEIGA;0;2;0;;1° Semestre;;0;0;Encerrada;2;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;A;2014;LUCIANO SILVA;4;1;0;;1° Semestre;;0;4;Encerrada;9;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;B;2014;EDUARDO TIEPPO;1;0;0;;1° Semestre;;0;0;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA111;CÁLCULO 1A;A;2014;PAULA ROGÉRIA LIMA COUTO;0;2;0;;1° Semestre;;3;10;Encerrada;15;70
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA112;GEOMETRIA ANALÍTICA;A;2014;CARLOS ROBERTO VIANNA;12;0;0;;1° Semestre;;1;0;Encerrada;13;70
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT082;PROJETO DE OBRAS VIÁRIAS E PLANEJAMENTO URBANO;A;2014;WILSON PAULO BETTEGA;1;0;0;;1° Semestre;;0;0;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Estatística;CE009;INTRODUÇÃO À ESTATÍSTICA;A;2014;STELA ADAMI VAYEGO;8;0;0;;2° Semestre;;0;1;Encerrada;9;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Física;CF106;FÍSICA F2;A;2014;CÉSAR CHIESORIN BAGANHA;0;4;0;;2° Semestre;;0;1;Encerrada;5;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geografia;GB121;ELEMENTOS DE GEOMORFOLOGIA;A;2014;CLAUDINEI TABORDA DA SILVEIRA;2;0;0;;2° Semestre;;0;0;Encerrada;2;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA101;TOPOGRAFIA II;A;2014;LUÍS AUGUSTO KOENIG VEIGA;5;0;0;;2° Semestre;;0;2;Encerrada;7;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA101;TOPOGRAFIA II;B;2014;MARIA APARECIDA ZEHNPFENNIG ZANETTI;3;0;0;;2° Semestre;;0;1;Encerrada;4;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA102;CARTOGRAFIA GERAL;A;2014;CLAUDIA ROBBI SLUTER;4;0;0;;2° Semestre;;0;3;Encerrada;7;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA102;CARTOGRAFIA GERAL;B;2014;MARIA CECILIA BONATO BRANDALIZE;4;0;0;;2° Semestre;;0;1;Encerrada;5;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA103;PROGRAMAÇÃO APLICADA;A;2014;ALVARO MURIEL LIMA MACHADO;6;0;0;;2° Semestre;;0;0;Encerrada;6;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA103;PROGRAMAÇÃO APLICADA;B;2014;ALVARO MURIEL LIMA MACHADO;2;0;0;;2° Semestre;;3;0;Encerrada;5;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA103;PROGRAMAÇÃO APLICADA;C;2014;ALVARO MURIEL LIMA MACHADO;0;0;0;;2° Semestre;;0;2;Encerrada;2;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA108;LEVANTAMENTOS TOPOGRÁFICOS II;A;2014;PEDRO LUIS FAGGION;2;0;0;;2° Semestre;;0;1;Encerrada;3;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA108;LEVANTAMENTOS TOPOGRÁFICOS II;B;2014;WANDER DA CRUZ;1;0;0;;2° Semestre;;0;0;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA109;PROJEÇÕES CARTOGRÁFICAS I;A;2014;HENRIQUE FIRKOWSKI;0;0;0;;2° Semestre;;0;1;Encerrada;1;22
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA109;PROJEÇÕES CARTOGRÁFICAS I;B;2014;HENRIQUE FIRKOWSKI;;;;;2° Semestre;;;;Encerrada;;22
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA110;AJUSTAMENTO II;A;2014;ALVARO MURIEL LIMA MACHADO;;;;;2° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA111;SENSORIAMENTO REMOTO I;A;2014;DANIEL RODRIGUES DOS SANTOS;1;0;0;;2° Semestre;;1;0;Encerrada;2;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA111;SENSORIAMENTO REMOTO I;B;2014;HIDEO ARAKI;;;;;2° Semestre;;;;Encerrada;;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA119;MÉTODOS GEODÉSICOS;A;2014;REGIANE DALAZOANA;0;0;0;;2° Semestre;;0;1;Encerrada;1;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA120;CARTOGRAFIA TOPOGRÁFICA;A;2014;HENRIQUE FIRKOWSKI;;;;;2° Semestre;;;;Encerrada;;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA121;FOTOGRAMETRIA II;A;2014;DANIEL RODRIGUES DOS SANTOS;;;;;2° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA122;SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS;A;2014;LUCIENE STAMATO DELAZARI;;;;;2° Semestre;;;;Encerrada;;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA122;SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS;B;2014;SILVANA PHILIPPI CAMBOIM;0;0;0;;2° Semestre;;0;1;Encerrada;1;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA123;PROJETO E ANÁLISE DE REDES GEODÉSICAS;A;2014;REGIANE DALAZOANA;0;0;0;;2° Semestre;;0;1;Encerrada;1;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA132;MECÂNICA E ESTRUTURAS GEODÉSICAS II;A;2014;CLAUDIA PEREIRA KRUEGER;;;;;2° Semestre;;;;Encerrada;;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA133;DIREITO AGRÁRIO;A;2014;KATYA REGINA ISAGUIRRE-TORRES;1;0;0;;2° Semestre;;0;0;Encerrada;1;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA139;PERÍCIAS E AVALIAÇÕES PATRIMONIAIS;A;2014;CARLOS AURÉLIO NADAL;1;0;0;;2° Semestre;;0;0;Encerrada;1;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;A;2014;JOÃO CLAUDIO MUSSI DE ALBUQUERQUE;0;1;0;;2° Semestre;;0;4;Encerrada;5;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI181;MÉTODOS NUMÉRICOS;A;2014;JOÃO CLAUDIO MUSSI DE ALBUQUERQUE;0;0;0;;2° Semestre;;1;5;Encerrada;6;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA211;CÁLCULO 2A;A;2014;ANA GABRIELA MARTINEZ;;;;;2° Semestre;;;;Encerrada;;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA212;ÁLGEBRA LINEAR;A;2014;JOSÉ RENATO RAMOS BARBOSA;0;0;0;;2° Semestre;;5;8;Encerrada;13;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Expressão Gráfica;CEG001;DESENHO TÉCNICO I;A;2013;BARBARA DE CASSIA XAVIER CASSINS AGUIAR;5;0;0;;1° Semestre;;0;0;Encerrada;5;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Expressão Gráfica;CEG001;DESENHO TÉCNICO I;B;2013;FRANCINE AIDIE ROSSI;;;;;1° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Física;CF105;FÍSICA E2;A;2013;WILSON ALCÂNTARA SOARES;;;;;1° Semestre;;;;Encerrada;;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC137;FUNDAMENTOS DE GEOLOGIA E GEOQUÍMICA;A;2013;DONIZETI ANTONIO GIUSTI;1;0;0;;1° Semestre;;0;0;Encerrada;1;18
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC138;GEOFÍSICA BÁSICA;A;2013;FRANCISCO JOSÉ FONSECA FERREIRA;1;0;0;;1° Semestre;;0;0;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;A;2013;LUÍS AUGUSTO KOENIG VEIGA;;;;;1° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;B;2013;MARIA APARECIDA ZEHNPFENNIG ZANETTI;4;0;0;;1° Semestre;;0;1;Encerrada;5;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA101;TOPOGRAFIA II;A;2013;MARIA APARECIDA ZEHNPFENNIG ZANETTI;0;0;0;;1° Semestre;;0;1;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA106;AJUSTAMENTO I;A;2013;ALVARO MURIEL LIMA MACHADO;;;;;1° Semestre;;;;Encerrada;;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA107;PROCESSAMENTO DIGITAL DE IMAGENS I;B;2013;HIDEO ARAKI;;;;;1° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA111;SENSORIAMENTO REMOTO I;A;2013;HIDEO ARAKI;0;0;0;;1° Semestre;;0;1;Encerrada;1;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA112;FUNDAMENTOS EM GEODÉSIA;A;2013;SÍLVIO ROGÉRIO CORREIA DE FREITAS;0;0;0;;1° Semestre;;0;2;Encerrada;2;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA113;PROJEÇÕES CARTOGRÁFICAS II;A;2013;HENRIQUE FIRKOWSKI;;;;;1° Semestre;;;;Encerrada;;22
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA114;FOTOGRAMETRIA I;A;2013;ALVARO MURIEL LIMA MACHADO;0;0;0;;1° Semestre;;1;1;Encerrada;2;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA114;FOTOGRAMETRIA I;B;2013;ALVARO MURIEL LIMA MACHADO;;;;;1° Semestre;;;;Encerrada;;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA116;SISTEMAS DE REFERÊNCIA E TEMPO;A;2013;CARLOS AURÉLIO NADAL;0;0;0;;1° Semestre;;0;1;Encerrada;1;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA118;COMUNICAÇÃO E EXPRESSÃO;A;2013;MARIA CECILIA BONATO BRANDALIZE;;;;;1° Semestre;;;;Encerrada;;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;A;2013;LAURA SANCHEZ GARCIA;5;0;0;;1° Semestre;;0;0;Encerrada;5;70
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;B;2013;AURORA TRINIDAD RAMIREZ POZO;0;0;0;;1° Semestre;;1;0;Encerrada;1;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA111;CÁLCULO 1A;A;2013;MARCELO FRANCO DE OLIVEIRA;0;0;0;;1° Semestre;;2;3;Encerrada;5;70
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA112;GEOMETRIA ANALÍTICA;A;2013;XIMENA MUJICA SERDIO;0;0;0;;1° Semestre;;1;4;Encerrada;5;70
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT081;ADMINISTRAÇÃO DE EMPRESAS;J;2013;ANDRÉA RYBA LENZI;;;;;1° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Estatística;CE009;INTRODUÇÃO À ESTATÍSTICA;A;2013;STELA ADAMI VAYEGO;6;0;0;;2° Semestre;;0;0;Encerrada;6;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Física;CF106;FÍSICA F2;A;2013;OCTAVIO AUGUSTO SCHWEICERSKI SOBREIRO;1;0;0;;2° Semestre;;1;0;Encerrada;2;66
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geografia;GB121;ELEMENTOS DE GEOMORFOLOGIA;A;2013;CLAUDINEI TABORDA DA SILVEIRA;1;0;0;;2° Semestre;;0;0;Encerrada;1;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA101;TOPOGRAFIA II;A;2013;LUÍS AUGUSTO KOENIG VEIGA;2;0;0;;2° Semestre;;1;0;Encerrada;3;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA101;TOPOGRAFIA II;B;2013;MARIA APARECIDA ZEHNPFENNIG ZANETTI;2;0;0;;2° Semestre;;0;0;Encerrada;2;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA102;CARTOGRAFIA GERAL;A;2013;CLAUDIA ROBBI SLUTER;2;0;0;;2° Semestre;;0;1;Encerrada;3;29
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA102;CARTOGRAFIA GERAL;B;2013;MARIA CECILIA BONATO BRANDALIZE;3;0;0;;2° Semestre;;0;0;Encerrada;3;31
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA103;PROGRAMAÇÃO APLICADA;A;2013;ALVARO MURIEL LIMA MACHADO;1;0;0;;2° Semestre;;1;2;Encerrada;4;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA103;PROGRAMAÇÃO APLICADA;B;2013;ALVARO MURIEL LIMA MACHADO;0;0;0;;2° Semestre;;0;1;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA103;PROGRAMAÇÃO APLICADA;C;2013;ALVARO MURIEL LIMA MACHADO;0;0;0;;2° Semestre;;0;1;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA109;PROJEÇÕES CARTOGRÁFICAS I;A;2013;HENRIQUE FIRKOWSKI;;;;;2° Semestre;;;;Encerrada;;22
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA111;SENSORIAMENTO REMOTO I;B;2013;HIDEO ARAKI;1;0;0;;2° Semestre;;0;0;Encerrada;1;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA119;MÉTODOS GEODÉSICOS;A;2013;SÍLVIO ROGÉRIO CORREIA DE FREITAS;;;;;2° Semestre;;;;Encerrada;;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA120;CARTOGRAFIA TOPOGRÁFICA;A;2013;HENRIQUE FIRKOWSKI;;;;;2° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA122;SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS;A;2013;SILVANA PHILIPPI CAMBOIM;;;;;2° Semestre;;;;Encerrada;;22
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA122;SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS;B;2013;FERNANDO RICARDO DOS SANTOS;;;;;2° Semestre;;;;Encerrada;;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA133;DIREITO AGRÁRIO;A;2013;KATYA REGINA ISAGUIRRE-TORRES;1;0;0;;2° Semestre;;0;0;Encerrada;1;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA139;PERÍCIAS E AVALIAÇÕES PATRIMONIAIS;A;2013;CARLOS AURÉLIO NADAL;0;0;0;;2° Semestre;;1;0;Encerrada;1;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;A;2013;EDUARDO TIEPPO;1;0;0;;2° Semestre;;0;0;Encerrada;1;53
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI181;MÉTODOS NUMÉRICOS;A;2013;RUBISLEY DE PAULA LEMOS;1;0;0;;2° Semestre;;0;0;Encerrada;1;55
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA211;CÁLCULO 2A;A;2013;LUANA FONSECA DUARTE FERNANDES;;;;;2° Semestre;;;;Encerrada;;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA212;ÁLGEBRA LINEAR;A;2013;XIMENA MUJICA SERDIO;0;0;0;;2° Semestre;;1;0;Encerrada;1;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT080;ECONOMIA DE ENGENHARIA;A;2013;JOSE THOMAZ MENDES FILHO;;;;;2° Semestre;;;;Encerrada;;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Expressão Gráfica;CEG001;DESENHO TÉCNICO I;A;2012;ZULEICA FARIA DE MEDEIROS;;;;;1° Semestre;;;;Encerrada;;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Expressão Gráfica;CEG001;DESENHO TÉCNICO I;C;2012;MARCIO FONTANA CATAPAN;1;0;0;;1° Semestre;;0;0;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Física;CF105;FÍSICA E2;A;2012;JOSÉ PEDRO MANSUETO SERBENA;0;1;0;;1° Semestre;;0;0;Encerrada;1;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geografia;GB122;ZONEAMENTO GEOGRÁFICO AMBIENTAL;A;2012;SONY CORTESE CANEPARO;1;0;0;;1° Semestre;;0;0;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC137;FUNDAMENTOS DE GEOLOGIA E GEOQUÍMICA;A;2012;DONIZETI ANTONIO GIUSTI;1;0;0;;1° Semestre;;0;0;Encerrada;1;18
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC137;FUNDAMENTOS DE GEOLOGIA E GEOQUÍMICA;B;2012;DONIZETI ANTONIO GIUSTI;1;0;0;;1° Semestre;;0;0;Encerrada;1;18
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;A;2012;MARIA APARECIDA ZEHNPFENNIG ZANETTI;0;0;0;;1° Semestre;;0;1;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA104;LEVANTAMENTOS TOPOGRÁFICOS I;A;2012;LUÍS AUGUSTO KOENIG VEIGA;0;0;0;;1° Semestre;;0;1;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA104;LEVANTAMENTOS TOPOGRÁFICOS I;B;2012;PEDRO LUIS FAGGION;1;0;0;;1° Semestre;;0;0;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA105;CARTOGRAFIA DIGITAL;A;2012;MARIA CECILIA BONATO BRANDALIZE;;;;;1° Semestre;;;;Encerrada;;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA105;CARTOGRAFIA DIGITAL;B;2012;MARIA CECILIA BONATO BRANDALIZE;1;0;0;;1° Semestre;;0;0;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA107;PROCESSAMENTO DIGITAL DE IMAGENS I;A;2012;ALVARO MURIEL LIMA MACHADO;1;0;0;;1° Semestre;;0;0;Encerrada;1;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA116;SISTEMAS DE REFERÊNCIA E TEMPO;A;2012;CARLOS AURÉLIO NADAL;;;;;1° Semestre;;;;Encerrada;;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA118;COMUNICAÇÃO E EXPRESSÃO;A;2012;LUCIENE STAMATO DELAZARI;0;0;0;;1° Semestre;;0;1;Encerrada;1;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;A;2012;WAGNER MACHADO NUNAN ZOLA;;;;;1° Semestre;;;;Encerrada;;70
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;B;2012;WAGNER MACHADO NUNAN ZOLA;0;0;0;;1° Semestre;;0;1;Encerrada;1;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA211;CÁLCULO 2A;A;2012;LUCELINA BATISTA DOS SANTOS;0;0;0;;1° Semestre;;0;1;Encerrada;1;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CMA212;ÁLGEBRA LINEAR;A;2012;MARCELO FRANCO DE OLIVEIRA;1;0;0;;1° Semestre;;0;0;Encerrada;1;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Estatística;CE009;INTRODUÇÃO À ESTATÍSTICA;B;2012;BRUNO GRIMALDO MARTINHO CHURATA;0;0;0;;2° Semestre;;0;1;Encerrada;1;31
